access,accessno,accruals,acqvalue,admin,appnotes,appraisal,appraisor,archivist,archnotes,area,associate,authorx,caption,catby,catdate,cattype,classes,collection,conddate,condexam,condition,condnotes,containtxt,copies,creator,credit,curvalmax,curvalue,custodial,dataset,date,dateaccum,datecreate,descdate,descrip,dispdate,dispositn,dispvalue,earlydate,edition,elongitude,event,exhibitno,exhlabel1,exhlabel2,exhlabel3,exhlabel4,exhstart,extent,findaid,flagdate,flagnotes,flagreason,genre,gparent,group,homeloc,imagefile,imageno,inscomp,insdate,insets,insphone,inspremium,insrep,instrument,insvalue,interviewr,intvdate,intvlength,intvplace,intvrest,invnby,invndate,label,language,latdeg,latedate,legal,level,link,loancond,loandue,loaninno,loanno,locfield1,locfield2,locfield3,locfield4,locfield5,locfield6,longdeg,maintcycle,maintdate,maintnote,media,medium,mlanguage,narrator,narratorid,nlatitude,notes,objectid,objname,objname2,objname3,objnames,oldno,originals,otherno,parent,people,physchar,pmeridian,policyno,projection,pubdate,publisher,pubnotes,pubplace,quantity,recas,recdate,recfrom,refcode,related,relnotes,reviewed,rights,rules,scale,series,sheets,signedform,site,siteno,sitesadded,size,slatitude,status,statusby,statusdate,sterms,subjects,system,tempauthor,tempby,tempdate,temploc,tempnotes,tempreason,tempuntil,title,tlocfield1,tlocfield2,tlocfield3,tlocfield4,tlocfield5,tlocfield6,transcribr,transdate,transloc,udf1,udf10,udf11,udf12,udf13,udf14,udf15,udf16,udf17,udf18,udf19,udf2,udf20,udf21,udf22,udf3,udf4,udf5,udf6,udf7,udf8,udf9,updated,updatedby,valuedate,webinclude,webrights,wlongitude,ppid
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Cottonwood County, Ann Township Section 28, 29, 32, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124225.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.225,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:35:40,Unknown,,false,,,1CE40535-8151-4BD6-A78F-792215999665
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Cottonwood County, Westbrook Township Section 4, 5, 8, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124226.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.226,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:37:27,Unknown,,false,,,C35CDD34-FFAD-45E2-96D0-934921145832
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Irving Township Section 13, 24 and Union Grove Township, Section 18, 19 (County unknown)",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124227.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.227,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:43:08,Unknown,,false,,,545DF0C9-575D-49DF-854A-321034368443
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Skandia Township Section 14, 15, 22, 23",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124228.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.228,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:43:29,Unknown,,false,,,B5CE6554-846B-4B42-A325-583208123210
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Nobles County, Wilmont Township Section 4, 5, 8, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124229.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.229,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:44:04,Unknown,,false,,,51C2651E-4467-427F-A11D-992880393732
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Bondin Township Section 4, 5, 8, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124230.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.230,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:44:41,Unknown,,false,,,F674C6FC-2448-489A-95A1-645410664940
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-01-31,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Belfast Township Section 26, 27, 34, 35",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124231.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.231,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:46:19,Unknown,,false,,,71DF125D-4E11-43FA-B6F4-919998238954
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Shetek Township Section 13, 24 and Holly Township Section 18, 19",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124232.JPG                                          ,5,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.232,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:47:54,Unknown,,false,,,9CA0AB5D-1155-43D8-A7FA-611766154110
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Holly Township Section 16, 17, 20, 21",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124233.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.233,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:48:19,Unknown,,false,,,55F7752A-BEBC-40AC-87F4-385732146313
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Shetek Township Section 13, 24 and Holly Township Section 18, 19",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124234.JPG                                          ,5,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.234,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:52:07,Unknown,,false,,,92BA99C2-ADBE-447F-9A2D-845416452094
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Shetek Township Section 1, 12 and Holly Township Section 6, 7",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124235.JPG                                          ,5,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.235,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:52:56,Unknown,,false,,,D02F776B-BDFA-485B-B9C1-716620972030
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Shetek Township Section 25, 26 and Holly Township Section 13, 24",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124236.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.236,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:53:53,Unknown,,false,,,B9A4CD33-78FE-4E0B-92FB-962736284237
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Holly Township Section 26, 27, 34, 35",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124237.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.237,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:54:22,Unknown,,false,,,09F1D5E4-364B-4E9C-AF87-904349084737
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Holly Township Section 25, 36 and Cottonwood County, Ann Township Section 30, 31",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124238.JPG                                          ,5,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.238,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:55:28,Unknown,,false,,,A5586698-A9E2-41E3-AC77-843732564725
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Holly Township Section 28, 29, 32, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124239.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.239,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:56:20,Unknown,,false,,,789E4A29-8B46-4D4A-B4CB-255660896170
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Fenton Township Section 26, 27, 34, 35",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124240.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.240,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:56:59,Unknown,,false,,,C5C4B85E-D5A0-4E13-822B-559937584365
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Fenton Township Section 16, 17, 20, 21",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124241.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.241,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2022-04-13T16:24:46,Unknown,,false,,,BF5B5447-DA35-473B-8132-467803212837
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Fenton Township Section 28, 29, 32, 33",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124242.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.242,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T14:59:19,Unknown,,false,,,95BA06BF-01EB-4B85-AF3E-324849086211
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Moulton Township Section 1, 12 Fenton and Township Section 6, 7",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124243.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.243,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:02:20,Unknown,,false,,,70E0C1E8-2D34-4C67-84DD-358514787290
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Moulton Township Section 13, 24 and Fenton Township Section 18, 19",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124244.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.244,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:03:06,Unknown,,false,,,C5E42B34-0354-43F2-8F41-450362363409
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Fenton Township Section 30, 31 and Moulton Township Section 25, 36",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124245.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.245,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:06:48,Unknown,,false,,,617F892D-29A8-4715-94E8-240537800846
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Pipestone County Atetna Township Section 13, 24 and Ellsborough Township Section 18, 19.",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124246.JPG                                          ,5,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.246,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:08:00,Unknown,,false,,,121C2C39-D773-4F59-AE82-183231381267
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Ellsborough Township Section 16, 17, 20, 21",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124247.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.247,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:08:28,Unknown,,false,,,783D525B-F3D7-4039-AC91-668609410422
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Dovary Township Section 4, 5, 8, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124248.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.248,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:09:07,Unknown,,false,,,7446DBDC-A328-481F-8389-123561073750
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Murray Couny Dovary Township Section 1, 12 and Cottonwood County Westbrook Township Section 6, 7",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124249.JPG                                          ,5,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.249,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:10:07,Unknown,,false,,,74439C65-14CA-4D7A-A23F-433164835180
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Murray County, Dovary Township Section 2, 3, 10, 11",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124250.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.250,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:10:41,Unknown,,false,,,CEE15114-4DDF-4311-89F1-495475193800
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Iona Township Section 13, 18 and Fenton Township Section 24, 19",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124251.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.251,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:14:26,Unknown,,false,,,2A1E4D5D-15BE-47B0-AB53-971508336257
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Iona Township Section 27, 26, 34, 35",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124252.JPG                                          ,3,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.252,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:16:00,Unknown,,false,,,7F3244F6-49C5-45FB-B3DA-426688481725
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-01,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Nobles County, Graham Lake Township Section 3, 2, 10, 11",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124253.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.253,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-01T15:17:38,Unknown,,false,,,DA6ED78C-0A27-4C15-B47A-940615025226
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-02,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Lowville Township Section 4, 5, 8, 9",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124254.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.254,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-02T11:04:12,Unknown,,false,,,BF1F1250-A0A1-4236-83D4-278816402116
,2017.124,,0.00,,,,,,,,,,,Jakob Etrheim,2018-02-02,Map,,,,,Fair,Masking Tape Damage,,,,,0.00,0.00,,,Unknown,,,,"Lowville Township Section 2, 3, 11, 10",,,,0,,,,0,,,,,,,,,,,,,,Museum,051\2017124255.JPG                                          ,4,,,,,,,,0.00,,,,,,,,,,0.000000,0,,,,,,,0,West wing,West wall,Map Drawers,,3,,0.000000,,2017-09-28,,,,,,0,,,2017.124.255,Photograph,"Survey, Land",,,,,,,,,,,,,,,,,Collected by Staff,,Murray County,,,,,,,,,,,,,,,,Accession,Gaylene J Chapman,2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.000,0.000,,,,,,,,,,,,,,2018-02-02T11:05:41,Unknown,,false,,,E4159513-7080-433F-9E10-108890195252
